AirPollutant,AirQualityLevel,FilterStation,Country,TypeOfMeasurementStation,City,datebegin,validity_notation
NO2,24.1,1,Italy,background,Avellino,28/05/2016,1
NO2,14.4,1,Italy,background,Avellino,29/05/2016,1
NO2,14.3,1,Italy,background,Avellino,30/05/2016,1
NO2,16.3,1,Italy,background,Avellino,31/05/2016,1
NO2,16.0,1,Italy,background,Avellino,06/05/2019,1
NO2,54.3,1,Italy,background,Salerno,01/02/2016,1
NO2,55.7,1,Italy,background,Salerno,02/02/2016,1
NO2,47.8,1,Italy,background,Salerno,03/02/2016,1
NO2,22.8,1,Italy,background,Salerno,04/02/2016,1
NO2,26.4,1,Italy,background,Salerno,05/02/2016,1
NO2,50.4,1,Italy,background,Salerno,06/02/2016,1
NO2,58.7,1,Italy,background,Salerno,07/02/2016,1
NO2,63.1,1,Italy,background,Salerno,08/02/2016,1
NO2,40.2,1,Italy,background,Salerno,09/02/2016,1
NO2,18.2,1,Italy,background,Salerno,10/02/2016,1
NO2,51.0,1,Italy,background,Salerno,11/02/2016,1
NO2,56.9,1,Italy,background,Salerno,12/02/2016,1
NO2,32.4,1,Italy,background,Salerno,13/02/2016,1
NO2,16.5,1,Italy,background,Salerno,14/02/2016,1
NO2,40.2,1,Italy,background,Salerno,15/02/2016,1
NO2,30.5,1,Italy,background,Salerno,16/02/2016,1
NO2,49.9,1,Italy,background,Salerno,17/02/2016,1
NO2,35.3,1,Italy,background,Salerno,18/02/2016,1
NO2,43.6,1,Italy,background,Salerno,19/02/2016,1
NO2,37.9,1,Italy,background,Salerno,20/02/2016,1
NO2,57.9,1,Italy,background,Salerno,21/02/2016,1
NO2,61.7,1,Italy,background,Salerno,22/02/2016,1
NO2,60.7,1,Italy,background,Salerno,23/02/2016,1
NO2,52.9,1,Italy,background,Salerno,24/02/2016,1
NO2,45.3,1,Italy,background,Salerno,25/02/2016,1
NO2,46.9,1,Italy,background,Salerno,26/02/2016,1
NO2,49.9,1,Italy,background,Salerno,27/02/2016,1
NO2,28.2,1,Italy,background,Salerno,28/02/2016,1
NO2,26.2,1,Italy,background,Salerno,29/02/2016,1
NO2,38.9,1,Italy,background,Salerno,01/03/2016,1
NO2,52.4,1,Italy,background,Salerno,10/03/2016,1
NO2,35.7,1,Italy,background,Salerno,23/05/2016,1
NO2,43.7,1,Italy,background,Salerno,01/02/2018,1
NO2,31.9,1,Italy,background,Salerno,02/02/2018,1
NO2,26.0,1,Italy,background,Salerno,03/02/2018,1
NO2,39.8,1,Italy,background,Salerno,04/02/2018,1
NO2,45.9,1,Italy,background,Salerno,05/02/2018,1
NO2,46.3,1,Italy,background,Salerno,06/02/2018,1
NO2,35.6,1,Italy,background,Salerno,07/02/2018,1
NO2,38.1,1,Italy,background,Salerno,08/02/2018,1
NO2,38.7,1,Italy,background,Salerno,09/02/2018,1
NO2,12.5,1,Italy,background,Salerno,10/02/2018,1
NO2,27.4,1,Italy,background,Salerno,11/02/2018,1
NO2,56.9,1,Italy,background,Salerno,12/02/2018,1
NO2,38.8,1,Italy,background,Salerno,13/02/2018,1
NO2,36.9,1,Italy,background,Salerno,14/02/2018,1
NO2,14.7,1,Italy,background,Salerno,15/02/2018,1
NO2,43.9,1,Italy,background,Salerno,16/02/2018,1
NO2,56.7,1,Italy,background,Salerno,17/02/2018,1
NO2,54.6,1,Italy,background,Salerno,18/02/2018,1
NO2,46.3,1,Italy,background,Salerno,19/02/2018,1
NO2,21.8,1,Italy,background,Salerno,21/02/2018,1
NO2,52.1,1,Italy,background,Salerno,22/02/2018,1
NO2,47.9,1,Italy,background,Salerno,23/02/2018,1
NO2,47.3,1,Italy,background,Salerno,24/02/2018,1
NO2,23.4,1,Italy,background,Salerno,25/02/2018,1
NO2,18.0,1,Italy,background,Salerno,26/02/2018,1
NO2,31.7,1,Italy,background,Salerno,27/02/2018,1
NO2,24.5,1,Italy,background,Salerno,28/02/2018,1
NO2,21.7,1,Italy,background,Palermo,29/05/2017,1
NO2,3.1,1,Italy,background,Palermo,12/02/2018,1
NO2,3.2,1,Italy,background,Palermo,25/03/2016,1
NO2,9.8,1,Italy,background,Palermo,14/04/2016,1
NO2,37.0,1,Italy,background,Palermo,07/05/2018,1
NO2,2.8,1,Italy,background,Palermo,13/03/2016,1
NO2,8.0,1,Italy,background,Palermo,27/03/2016,1
NO2,15.8,1,Italy,background,Palermo,31/05/2016,1
NO2,12.8,1,Italy,background,Palermo,16/02/2017,1
NO2,29.4,1,Italy,background,Palermo,22/02/2017,1
NO2,5.4,1,Italy,background,Palermo,05/03/2017,1
NO2,5.8,1,Italy,background,Palermo,03/04/2017,1
NO2,3.0,1,Italy,background,Palermo,13/02/2018,1
NO2,4.0,1,Italy,background,Palermo,05/03/2018,1
NO2,2.4,1,Italy,background,Palermo,07/03/2018,1
NO2,4.3,1,Italy,background,Palermo,12/03/2018,1
NO2,26.0,1,Italy,background,Palermo,03/04/2018,1
NO2,12.9,1,Italy,background,Palermo,23/05/2018,1
NO2,21.2,1,Italy,background,Palermo,01/02/2016,1
NO2,40.5,1,Italy,background,Palermo,02/02/2016,1
NO2,31.0,1,Italy,background,Palermo,03/02/2016,1
NO2,7.6,1,Italy,background,Palermo,04/02/2016,1
NO2,10.0,1,Italy,background,Palermo,05/02/2016,1
NO2,20.4,1,Italy,background,Palermo,06/02/2016,1
NO2,5.6,1,Italy,background,Palermo,07/02/2016,1
NO2,27.1,1,Italy,background,Palermo,08/02/2016,1
NO2,12.0,1,Italy,background,Palermo,09/02/2016,1
NO2,5.2,1,Italy,background,Palermo,10/02/2016,1
NO2,12.5,1,Italy,background,Palermo,11/02/2016,1
NO2,5.0,1,Italy,background,Palermo,12/02/2016,1
NO2,3.9,1,Italy,background,Palermo,13/02/2016,1
NO2,5.9,1,Italy,background,Palermo,14/02/2016,1
NO2,11.7,1,Italy,background,Palermo,15/02/2016,1
NO2,31.3,1,Italy,background,Palermo,16/02/2016,1
NO2,25.9,1,Italy,background,Palermo,17/02/2016,1
NO2,8.7,1,Italy,background,Palermo,18/02/2016,1
NO2,8.0,1,Italy,background,Palermo,19/02/2016,1
NO2,7.6,1,Italy,background,Palermo,20/02/2016,1
NO2,18.0,1,Italy,background,Palermo,21/02/2016,1
NO2,56.9,1,Italy,background,Palermo,22/02/2016,1
NO2,21.3,1,Italy,background,Palermo,23/02/2016,1
NO2,10.2,1,Italy,background,Palermo,24/02/2016,1
NO2,13.7,1,Italy,background,Palermo,25/02/2016,1
NO2,8.0,1,Italy,background,Palermo,26/02/2016,1
NO2,12.2,1,Italy,background,Palermo,27/02/2016,1
NO2,6.4,1,Italy,background,Palermo,28/02/2016,1
NO2,6.4,1,Italy,background,Palermo,29/02/2016,1
NO2,5.1,1,Italy,background,Palermo,01/03/2016,1
NO2,4.7,1,Italy,background,Palermo,02/03/2016,1
NO2,1.9,1,Italy,background,Palermo,05/03/2016,1
NO2,5.3,1,Italy,background,Palermo,06/03/2016,1
NO2,1.9,1,Italy,background,Palermo,07/03/2016,1
NO2,10.1,1,Italy,background,Palermo,08/03/2016,1
NO2,3.1,1,Italy,background,Palermo,09/03/2016,1
NO2,11.1,1,Italy,background,Palermo,10/03/2016,1
NO2,8.4,1,Italy,background,Palermo,11/03/2016,1
NO2,9.9,1,Italy,background,Palermo,12/03/2016,1
NO2,3.9,1,Italy,background,Palermo,14/03/2016,1
NO2,8.8,1,Italy,background,Palermo,15/03/2016,1
NO2,11.9,1,Italy,background,Palermo,16/03/2016,1
NO2,8.5,1,Italy,background,Palermo,17/03/2016,1
NO2,1.9,1,Italy,background,Palermo,18/03/2016,1
NO2,7.2,1,Italy,background,Palermo,19/03/2016,1
NO2,11.2,1,Italy,background,Palermo,20/03/2016,1
NO2,1.5,1,Italy,background,Palermo,21/03/2016,1
NO2,11.0,1,Italy,background,Palermo,22/03/2016,1
NO2,1.2,1,Italy,background,Palermo,23/03/2016,1
NO2,1.1,1,Italy,background,Palermo,24/03/2016,1
NO2,3.5,1,Italy,background,Palermo,26/03/2016,1
NO2,6.5,1,Italy,background,Palermo,28/03/2016,1
NO2,23.9,1,Italy,background,Palermo,29/03/2016,1
NO2,28.0,1,Italy,background,Palermo,30/03/2016,1
NO2,12.4,1,Italy,background,Palermo,31/03/2016,1
NO2,17.9,1,Italy,background,Palermo,01/04/2016,1
NO2,24.5,1,Italy,background,Palermo,02/04/2016,1
NO2,24.3,1,Italy,background,Palermo,03/04/2016,1
NO2,34.6,1,Italy,background,Palermo,04/04/2016,1
NO2,44.8,1,Italy,background,Palermo,05/04/2016,1
NO2,37.1,1,Italy,background,Palermo,06/04/2016,1
NO2,34.6,1,Italy,background,Palermo,07/04/2016,1
NO2,3.7,1,Italy,background,Palermo,08/04/2016,1
NO2,2.1,1,Italy,background,Palermo,09/04/2016,1
NO2,1.6,1,Italy,background,Palermo,10/04/2016,1
NO2,37.2,1,Italy,background,Palermo,11/04/2016,1
NO2,36.9,1,Italy,background,Palermo,12/04/2016,1
NO2,10.8,1,Italy,background,Palermo,19/04/2016,1
NO2,8.7,1,Italy,background,Palermo,20/04/2016,1
NO2,18.2,1,Italy,background,Palermo,21/04/2016,1
NO2,11.8,1,Italy,background,Palermo,22/04/2016,1
NO2,10.0,1,Italy,background,Palermo,01/02/2017,1
NO2,8.3,1,Italy,background,Palermo,02/02/2017,1
NO2,18.5,1,Italy,background,Palermo,03/02/2017,1
NO2,2.3,1,Italy,background,Palermo,04/02/2017,1
NO2,5.3,1,Italy,background,Palermo,05/02/2017,1
NO2,2.9,1,Italy,background,Palermo,06/02/2017,1
NO2,8.5,1,Italy,background,Palermo,07/02/2017,1
NO2,17.3,1,Italy,background,Palermo,08/02/2017,1
NO2,15.9,1,Italy,background,Palermo,09/02/2017,1
NO2,15.1,1,Italy,background,Palermo,10/02/2017,1
NO2,13.5,1,Italy,background,Palermo,11/02/2017,1
NO2,11.0,1,Italy,background,Palermo,12/02/2017,1
NO2,14.5,1,Italy,background,Palermo,13/02/2017,1
NO2,20.3,1,Italy,background,Palermo,14/02/2017,1
NO2,11.2,1,Italy,background,Palermo,15/02/2017,1
NO2,14.5,1,Italy,background,Palermo,17/02/2017,1
NO2,15.4,1,Italy,background,Palermo,18/02/2017,1
NO2,7.8,1,Italy,background,Palermo,19/02/2017,1
NO2,7.3,1,Italy,background,Palermo,20/02/2017,1
NO2,10.2,1,Italy,background,Palermo,21/02/2017,1
NO2,19.3,1,Italy,background,Palermo,23/02/2017,1
NO2,24.9,1,Italy,background,Palermo,24/02/2017,1
NO2,5.4,1,Italy,background,Palermo,25/02/2017,1
NO2,9.6,1,Italy,background,Palermo,26/02/2017,1
NO2,13.8,1,Italy,background,Palermo,27/02/2017,1
NO2,8.1,1,Italy,background,Palermo,28/02/2017,1
NO2,3.0,1,Italy,background,Palermo,01/03/2017,1
NO2,18.6,1,Italy,background,Palermo,02/03/2017,1
NO2,26.7,1,Italy,background,Palermo,03/03/2017,1
NO2,15.7,1,Italy,background,Palermo,04/03/2017,1
NO2,9.8,1,Italy,background,Palermo,09/03/2017,1
NO2,6.0,1,Italy,background,Palermo,10/03/2017,1
NO2,7.2,1,Italy,background,Palermo,11/03/2017,1
NO2,10.0,1,Italy,background,Palermo,12/03/2017,1
NO2,23.6,1,Italy,background,Palermo,13/03/2017,1
NO2,12.9,1,Italy,background,Palermo,14/03/2017,1
NO2,10.8,1,Italy,background,Palermo,15/03/2017,1
NO2,11.3,1,Italy,background,Palermo,16/03/2017,1
NO2,7.8,1,Italy,background,Palermo,17/03/2017,1
NO2,30.5,1,Italy,background,Palermo,18/03/2017,1
NO2,22.4,1,Italy,background,Palermo,19/03/2017,1
NO2,29.1,1,Italy,background,Palermo,20/03/2017,1
NO2,27.3,1,Italy,background,Palermo,21/03/2017,1
NO2,14.9,1,Italy,background,Palermo,22/03/2017,1
NO2,26.2,1,Italy,background,Palermo,23/03/2017,1
NO2,40.4,1,Italy,background,Palermo,24/03/2017,1
NO2,26.6,1,Italy,background,Palermo,25/03/2017,1
NO2,10.9,1,Italy,background,Palermo,26/03/2017,1
NO2,6.3,1,Italy,background,Palermo,27/03/2017,1
NO2,9.2,1,Italy,background,Palermo,28/03/2017,1
NO2,7.5,1,Italy,background,Palermo,29/03/2017,1
NO2,13.8,1,Italy,background,Palermo,30/03/2017,1
NO2,28.8,1,Italy,background,Palermo,31/03/2017,1
NO2,16.6,1,Italy,background,Palermo,01/04/2017,1
NO2,6.0,1,Italy,background,Palermo,02/04/2017,1
NO2,9.3,1,Italy,background,Palermo,04/04/2017,1
NO2,22.6,1,Italy,background,Palermo,05/04/2017,1
NO2,24.0,1,Italy,background,Palermo,06/04/2017,1
NO2,23.4,1,Italy,background,Palermo,07/04/2017,1
NO2,11.8,1,Italy,background,Palermo,08/04/2017,1
NO2,7.5,1,Italy,background,Palermo,09/04/2017,1
NO2,10.4,1,Italy,background,Palermo,10/04/2017,1
NO2,22.6,1,Italy,background,Palermo,11/04/2017,1
NO2,17.6,1,Italy,background,Palermo,12/04/2017,1
NO2,19.0,1,Italy,background,Palermo,13/04/2017,1
NO2,26.0,1,Italy,background,Palermo,14/04/2017,1
NO2,24.4,1,Italy,background,Palermo,15/04/2017,1
NO2,5.8,1,Italy,background,Palermo,16/04/2017,1
NO2,6.2,1,Italy,background,Palermo,17/04/2017,1
NO2,17.3,1,Italy,background,Palermo,18/04/2017,1
NO2,3.8,1,Italy,background,Palermo,19/04/2017,1
NO2,7.4,1,Italy,background,Palermo,20/04/2017,1
NO2,7.9,1,Italy,background,Palermo,21/04/2017,1
NO2,4.4,1,Italy,background,Palermo,22/04/2017,1
NO2,11.8,1,Italy,background,Palermo,23/04/2017,1
NO2,15.3,1,Italy,background,Palermo,24/04/2017,1
NO2,14.7,1,Italy,background,Palermo,25/04/2017,1
NO2,9.4,1,Italy,background,Palermo,26/04/2017,1
NO2,8.2,1,Italy,background,Palermo,27/04/2017,1
NO2,17.0,1,Italy,background,Palermo,28/04/2017,1
NO2,7.9,1,Italy,background,Palermo,29/04/2017,1
NO2,5.0,1,Italy,background,Palermo,30/04/2017,1
NO2,11.1,1,Italy,background,Palermo,01/05/2017,1
NO2,5.5,1,Italy,background,Palermo,02/05/2017,1
NO2,10.6,1,Italy,background,Palermo,03/05/2017,1
NO2,20.3,1,Italy,background,Palermo,04/05/2017,1
NO2,29.1,1,Italy,background,Palermo,05/05/2017,1
NO2,25.9,1,Italy,background,Palermo,06/05/2017,1
NO2,10.1,1,Italy,background,Palermo,07/05/2017,1
NO2,4.2,1,Italy,background,Palermo,08/05/2017,1
NO2,4.7,1,Italy,background,Palermo,09/05/2017,1
NO2,25.6,1,Italy,background,Palermo,10/05/2017,1
NO2,34.8,1,Italy,background,Palermo,12/05/2017,1
NO2,20.0,1,Italy,background,Palermo,13/05/2017,1
NO2,17.6,1,Italy,background,Palermo,14/05/2017,1
NO2,19.1,1,Italy,background,Palermo,15/05/2017,1
NO2,14.3,1,Italy,background,Palermo,16/05/2017,1
NO2,13.0,1,Italy,background,Palermo,17/05/2017,1
NO2,21.9,1,Italy,background,Palermo,18/05/2017,1
NO2,25.1,1,Italy,background,Palermo,19/05/2017,1
NO2,5.2,1,Italy,background,Palermo,20/05/2017,1
NO2,4.7,1,Italy,background,Palermo,21/05/2017,1
NO2,18.8,1,Italy,background,Palermo,22/05/2017,1
NO2,28.9,1,Italy,background,Palermo,23/05/2017,1
NO2,18.2,1,Italy,background,Palermo,24/05/2017,1
NO2,23.2,1,Italy,background,Palermo,25/05/2017,1
NO2,18.3,1,Italy,background,Palermo,26/05/2017,1
NO2,11.1,1,Italy,background,Palermo,27/05/2017,1
NO2,12.6,1,Italy,background,Palermo,28/05/2017,1
NO2,20.3,1,Italy,background,Palermo,30/05/2017,1
NO2,19.7,1,Italy,background,Palermo,31/05/2017,1
NO2,2.8,1,Italy,background,Palermo,01/02/2018,1
NO2,1.5,1,Italy,background,Palermo,02/02/2018,1
NO2,2.5,1,Italy,background,Palermo,03/02/2018,1
NO2,4.6,1,Italy,background,Palermo,04/02/2018,1
NO2,18.2,1,Italy,background,Palermo,05/02/2018,1
NO2,25.6,1,Italy,background,Palermo,06/02/2018,1
NO2,3.8,1,Italy,background,Palermo,07/02/2018,1
NO2,13.7,1,Italy,background,Palermo,08/02/2018,1
NO2,5.6,1,Italy,background,Palermo,10/02/2018,1
NO2,4.3,1,Italy,background,Palermo,11/02/2018,1
NO2,2.4,1,Italy,background,Palermo,14/02/2018,1
NO2,5.7,1,Italy,background,Palermo,15/02/2018,1
NO2,14.0,1,Italy,background,Palermo,16/02/2018,1
NO2,18.5,1,Italy,background,Palermo,17/02/2018,1
NO2,25.7,1,Italy,background,Palermo,18/02/2018,1
NO2,15.2,1,Italy,background,Palermo,19/02/2018,1
NO2,8.5,1,Italy,background,Palermo,20/02/2018,1
NO2,7.6,1,Italy,background,Palermo,21/02/2018,1
NO2,20.4,1,Italy,background,Palermo,22/02/2018,1
NO2,13.8,1,Italy,background,Palermo,23/02/2018,1
NO2,6.0,1,Italy,background,Palermo,24/02/2018,1
NO2,7.4,1,Italy,background,Palermo,25/02/2018,1
NO2,5.4,1,Italy,background,Palermo,26/02/2018,1
NO2,7.7,1,Italy,background,Palermo,27/02/2018,1
NO2,30.6,1,Italy,background,Palermo,28/02/2018,1
NO2,3.2,1,Italy,background,Palermo,01/03/2018,1
NO2,3.3,1,Italy,background,Palermo,02/03/2018,1
NO2,2.6,1,Italy,background,Palermo,03/03/2018,1
NO2,16.3,1,Italy,background,Palermo,04/03/2018,1
NO2,2.7,1,Italy,background,Palermo,06/03/2018,1
NO2,18.2,1,Italy,background,Palermo,08/03/2018,1
NO2,49.7,1,Italy,background,Palermo,09/03/2018,1
NO2,26.1,1,Italy,background,Palermo,10/03/2018,1
NO2,7.5,1,Italy,background,Palermo,11/03/2018,1
NO2,1.3,1,Italy,background,Palermo,13/03/2018,1
NO2,7.8,1,Italy,background,Palermo,14/03/2018,1
NO2,12.2,1,Italy,background,Palermo,15/03/2018,1
NO2,32.2,1,Italy,background,Palermo,16/03/2018,1
NO2,9.6,1,Italy,background,Palermo,17/03/2018,1
NO2,3.1,1,Italy,background,Palermo,18/03/2018,1
NO2,1.8,1,Italy,background,Palermo,19/03/2018,1
NO2,1.9,1,Italy,background,Palermo,20/03/2018,1
NO2,12.1,1,Italy,background,Palermo,21/03/2018,1
NO2,11.5,1,Italy,background,Palermo,22/03/2018,1
NO2,3.9,1,Italy,background,Palermo,23/03/2018,1
NO2,11.6,1,Italy,background,Palermo,24/03/2018,1
NO2,10.4,1,Italy,background,Palermo,25/03/2018,1
NO2,5.4,1,Italy,background,Palermo,26/03/2018,1
NO2,7.7,1,Italy,background,Palermo,27/03/2018,1
NO2,9.7,1,Italy,background,Palermo,28/03/2018,1
NO2,22.6,1,Italy,background,Palermo,29/03/2018,1
NO2,7.1,1,Italy,background,Palermo,30/03/2018,1
NO2,3.4,1,Italy,background,Palermo,31/03/2018,1
NO2,1.0,1,Italy,background,Palermo,01/04/2018,1
NO2,9.8,1,Italy,background,Palermo,02/04/2018,1
NO2,14.0,1,Italy,background,Palermo,08/05/2018,1
NO2,20.8,1,Italy,background,Palermo,09/05/2018,1
NO2,25.9,1,Italy,background,Palermo,10/05/2018,1
NO2,24.9,1,Italy,background,Palermo,11/05/2018,1
NO2,26.3,1,Italy,background,Palermo,12/05/2018,1
NO2,26.7,1,Italy,background,Palermo,13/05/2018,1
NO2,19.5,1,Italy,background,Palermo,14/05/2018,1
NO2,15.3,1,Italy,background,Palermo,15/05/2018,1
NO2,20.8,1,Italy,background,Palermo,16/05/2018,1
NO2,26.6,1,Italy,background,Palermo,17/05/2018,1
NO2,28.9,1,Italy,background,Palermo,18/05/2018,1
NO2,25.8,1,Italy,background,Palermo,19/05/2018,1
NO2,22.3,1,Italy,background,Palermo,20/05/2018,1
NO2,37.2,1,Italy,background,Palermo,21/05/2018,1
NO2,28.7,1,Italy,background,Palermo,22/05/2018,1
NO2,25.5,1,Italy,background,Palermo,24/05/2018,1
NO2,25.2,1,Italy,background,Palermo,25/05/2018,1
NO2,34.9,1,Italy,background,Palermo,26/05/2018,1
NO2,35.9,1,Italy,background,Palermo,27/05/2018,1
NO2,38.4,1,Italy,background,Palermo,28/05/2018,1
NO2,40.0,1,Italy,background,Palermo,29/05/2018,1
NO2,19.5,1,Italy,background,Palermo,30/05/2018,1
NO2,23.7,1,Italy,background,Trieste,12/04/2017,1
NO2,16.0,1,Italy,background,Trieste,10/03/2017,1
NO2,27.7,1,Italy,background,Trieste,11/04/2017,1
NO2,45.1,1,Italy,background,Trieste,05/02/2016,1
NO2,29.0,1,Italy,background,Trieste,09/02/2016,1
NO2,10.9,1,Italy,background,Trieste,22/03/2016,1
NO2,4.9,1,Italy,background,Trieste,08/02/2017,1
NO2,43.3,1,Italy,background,Trieste,09/03/2017,1
NO2,33.3,1,Italy,background,Trieste,10/02/2016,1
NO2,8.6,1,Italy,background,Trieste,09/03/2016,1
NO2,28.4,1,Italy,background,Trieste,24/03/2016,1
NO2,22.3,1,Italy,background,Trieste,09/05/2016,1
NO2,14.4,1,Italy,background,Trieste,23/05/2016,1
NO2,17.3,1,Italy,background,Trieste,06/04/2017,1
NO2,38.3,1,Italy,background,Trieste,06/02/2016,1
NO2,16.8,1,Italy,background,Trieste,07/02/2016,1
NO2,32.6,1,Italy,background,Trieste,11/02/2016,1
NO2,26.1,1,Italy,background,Trieste,15/02/2016,1
NO2,42.0,1,Italy,background,Trieste,18/02/2016,1
NO2,13.2,1,Italy,background,Trieste,26/02/2016,1
NO2,16.0,1,Italy,background,Trieste,03/03/2016,1
NO2,28.8,1,Italy,background,Trieste,15/03/2016,1
NO2,33.5,1,Italy,background,Trieste,21/03/2016,1
NO2,9.2,1,Italy,background,Trieste,23/03/2016,1
NO2,24.2,1,Italy,background,Trieste,25/03/2016,1
NO2,31.5,1,Italy,background,Trieste,26/03/2016,1
NO2,20.3,1,Italy,background,Trieste,27/03/2016,1
NO2,17.5,1,Italy,background,Trieste,28/03/2016,1
NO2,13.6,1,Italy,background,Trieste,09/04/2016,1
NO2,8.1,1,Italy,background,Trieste,29/04/2016,1
NO2,26.5,1,Italy,background,Trieste,03/05/2016,1
NO2,8.4,1,Italy,background,Trieste,05/05/2016,1
NO2,35.9,1,Italy,background,Trieste,11/05/2016,1
NO2,12.5,1,Italy,background,Trieste,19/05/2016,1
NO2,8.0,1,Italy,background,Trieste,20/05/2016,1
NO2,18.4,1,Italy,background,Trieste,21/05/2016,1
NO2,7.4,1,Italy,background,Trieste,06/02/2017,1
NO2,8.1,1,Italy,background,Trieste,07/02/2017,1
NO2,5.5,1,Italy,background,Trieste,09/02/2017,1
NO2,23.1,1,Italy,background,Trieste,06/03/2017,1
NO2,20.3,1,Italy,background,Trieste,11/03/2017,1
NO2,37.8,1,Italy,background,Trieste,23/03/2017,1
NO2,8.5,1,Italy,background,Trieste,26/03/2017,1
NO2,38.3,1,Italy,background,Trieste,31/03/2017,1
NO2,19.2,1,Italy,background,Trieste,04/04/2017,1
NO2,21.2,1,Italy,background,Trieste,05/04/2017,1
NO2,20.1,1,Italy,background,Trieste,07/04/2017,1
NO2,50.7,1,Italy,background,Trieste,01/02/2016,1
NO2,51.6,1,Italy,background,Trieste,02/02/2016,1
NO2,41.3,1,Italy,background,Trieste,03/02/2016,1
NO2,29.9,1,Italy,background,Trieste,08/02/2016,1
NO2,30.1,1,Italy,background,Trieste,12/02/2016,1
NO2,27.3,1,Italy,background,Trieste,13/02/2016,1
NO2,44.3,1,Italy,background,Trieste,14/02/2016,1
NO2,8.4,1,Italy,background,Trieste,16/02/2016,1
NO2,29.9,1,Italy,background,Trieste,17/02/2016,1
NO2,28.0,1,Italy,background,Trieste,19/02/2016,1
NO2,21.1,1,Italy,background,Trieste,20/02/2016,1
NO2,32.2,1,Italy,background,Trieste,21/02/2016,1
NO2,50.0,1,Italy,background,Trieste,22/02/2016,1
NO2,37.5,1,Italy,background,Trieste,23/02/2016,1
NO2,11.6,1,Italy,background,Trieste,24/02/2016,1
NO2,37.8,1,Italy,background,Trieste,25/02/2016,1
NO2,13.5,1,Italy,background,Trieste,27/02/2016,1
NO2,8.2,1,Italy,background,Trieste,28/02/2016,1
NO2,16.4,1,Italy,background,Trieste,29/02/2016,1
NO2,19.9,1,Italy,background,Trieste,01/03/2016,1
NO2,41.6,1,Italy,background,Trieste,02/03/2016,1
NO2,38.3,1,Italy,background,Trieste,04/03/2016,1
NO2,10.7,1,Italy,background,Trieste,05/03/2016,1
NO2,12.3,1,Italy,background,Trieste,06/03/2016,1
NO2,15.0,1,Italy,background,Trieste,07/03/2016,1
NO2,22.3,1,Italy,background,Trieste,08/03/2016,1
NO2,11.5,1,Italy,background,Trieste,10/03/2016,1
NO2,13.1,1,Italy,background,Trieste,11/03/2016,1
NO2,7.7,1,Italy,background,Trieste,12/03/2016,1
NO2,6.3,1,Italy,background,Trieste,13/03/2016,1
NO2,9.6,1,Italy,background,Trieste,14/03/2016,1
NO2,7.7,1,Italy,background,Trieste,16/03/2016,1
NO2,11.5,1,Italy,background,Trieste,17/03/2016,1
NO2,44.9,1,Italy,background,Trieste,18/03/2016,1
NO2,49.1,1,Italy,background,Trieste,19/03/2016,1
NO2,28.4,1,Italy,background,Trieste,20/03/2016,1
NO2,24.7,1,Italy,background,Trieste,30/03/2016,1
NO2,25.4,1,Italy,background,Trieste,31/03/2016,1
NO2,36.9,1,Italy,background,Trieste,01/04/2016,1
NO2,11.4,1,Italy,background,Trieste,02/04/2016,1
NO2,19.8,1,Italy,background,Trieste,03/04/2016,1
NO2,37.5,1,Italy,background,Trieste,04/04/2016,1
NO2,45.6,1,Italy,background,Trieste,05/04/2016,1
NO2,47.6,1,Italy,background,Trieste,06/04/2016,1
NO2,54.4,1,Italy,background,Trieste,07/04/2016,1
NO2,20.9,1,Italy,background,Trieste,08/04/2016,1
NO2,17.5,1,Italy,background,Trieste,10/04/2016,1
NO2,33.3,1,Italy,background,Trieste,11/04/2016,1
NO2,28.3,1,Italy,background,Trieste,12/04/2016,1
NO2,31.8,1,Italy,background,Trieste,13/04/2016,1
NO2,30.9,1,Italy,background,Trieste,14/04/2016,1
NO2,18.0,1,Italy,background,Trieste,15/04/2016,1
NO2,15.9,1,Italy,background,Trieste,16/04/2016,1
NO2,9.2,1,Italy,background,Trieste,17/04/2016,1
NO2,14.0,1,Italy,background,Trieste,18/04/2016,1
NO2,6.9,1,Italy,background,Trieste,19/04/2016,1
NO2,23.8,1,Italy,background,Trieste,20/04/2016,1
NO2,23.9,1,Italy,background,Trieste,21/04/2016,1
NO2,24.5,1,Italy,background,Trieste,22/04/2016,1
NO2,13.6,1,Italy,background,Trieste,23/04/2016,1
NO2,5.9,1,Italy,background,Trieste,24/04/2016,1
NO2,9.0,1,Italy,background,Trieste,25/04/2016,1
NO2,11.9,1,Italy,background,Trieste,26/04/2016,1
NO2,8.2,1,Italy,background,Trieste,27/04/2016,1
NO2,10.5,1,Italy,background,Trieste,28/04/2016,1
NO2,17.6,1,Italy,background,Trieste,30/04/2016,1
NO2,6.2,1,Italy,background,Trieste,01/05/2016,1
