"id","state","county","population","area","annual_AQI","SO2","O3","PM2.5","PM10","NO2","NO","NOx","CO","incomePerCapita","hospitalExpenditure","healthExpenditure","density"
53045,"Washington","Mason",66768,1051.09,21,NA,NA,NA,NA,NA,NA,NA,NA,28883,41945,1811,63.5226288900094
53047,"Washington","Okanogan",42243,5315.38,31,NA,NA,7.4930638,NA,NA,NA,NA,NA,28880,25132,5086,7.94731514962242
53049,"Washington","Pacific",22471,1223.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,27270,17125,2596,18.3649618333088
53051,"Washington","Pend Oreille",13724,1425.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,24745,12866,1149,9.62857984761531
53053,"Washington","Pierce",904980,1806.67,41,NA,0.03864875,7.64608182608696,NA,19.554852,19.409873,34.580785,NA,37446,0,94541,500.910514925249
53055,"Washington","San Juan",17582,621.09,16,NA,NA,NA,NA,NA,NA,NA,NA,56398,2379,2101,28.3082967041814
53057,"Washington","Skagit",129205,1920.49,24,0.4559065,0.02690625,5.5176674,NA,NA,NA,NA,NA,37076,124332,8034,67.2771011564757
53059,"Washington","Skamania",12083,1683.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,30338,0,860,7.17539119332522
53061,"Washington","Snohomish",822083,2196.53,30,NA,NA,7.1981878,NA,NA,NA,NA,NA,40302,198164,18618,374.264407952543
53063,"Washington","Spokane",522798,1780.82,37,NA,0.04247225,6.9552979,19.8198225,NA,NA,NA,NA,32019,0,32799,293.571500769309
53065,"Washington","Stevens",45723,2540.66,28,NA,NA,13.1165794,20.71010875,NA,NA,NA,NA,25204,0,3012,17.9965048451977
53067,"Washington","Thurston",290536,773.68,30,NA,0.03516825,NA,NA,NA,NA,NA,0.2694365,38242,0,28375,375.524764760625
53069,"Washington","Wahkiakum",4488,286.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,28047,0,1749,15.6539937216603
53071,"Washington","Walla Walla",60760,1299.23,21,NA,NA,NA,20.5356525,NA,NA,NA,NA,29212,0,7897,46.7661614956551
53073,"Washington","Whatcom",229247,2503.64,34,5.02920925,0.03298925,4.5573156,NA,NA,NA,NA,NA,33487,15,10698,91.5654806601588
53075,"Washington","Whitman",50104,2177.61,18,NA,NA,NA,NA,NA,NA,NA,NA,25087,27275,4088,23.008711385418
53077,"Washington","Yakima",250873,4311.78,38,NA,NA,9.391444,15.28153475,NA,NA,NA,NA,27965,0,11477,58.1831633339363
54001,"West Virginia","Barbour",16441,342.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,23252,0,1556,47.9651077982321
54003,"West Virginia","Berkeley",119171,321.61,40,NA,0.04194175,8.833913,NA,NA,NA,NA,NA,29146,0,1769,370.545070115979
54005,"West Virginia","Boone",21457,503.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,24292,17531,2030,42.6394022495131
54007,"West Virginia","Braxton",13957,516.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,21174,0,363,27.0379697791554
54009,"West Virginia","Brooke",21939,92.26,24,3.32850742105263,NA,9.453816,16.3704335,NA,NA,NA,NA,27993,0,1009,237.795360936484
54011,"West Virginia","Cabell",91945,288.04,39,NA,0.04288575,7.1945265,NA,NA,NA,NA,NA,30646,0,5445,319.209137619775
54013,"West Virginia","Calhoun",7109,280.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,20507,0,24,25.3304828077677
54015,"West Virginia","Clay",8508,343.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,19133,0,20,24.7433473898502
54017,"West Virginia","Doddridge",8448,320.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,20793,0,450,26.3579919503292
54019,"West Virginia","Fayette",42406,668.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,24351,0,411,63.4440454817475
54021,"West Virginia","Gilmer",7823,340.09,32,NA,0.03933825,NA,NA,NA,NA,NA,NA,24392,0,13,23.0027345702608
54023,"West Virginia","Grant",11568,480.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,27013,20536,264,24.0884576140599
54025,"West Virginia","Greenbrier",34662,1024.49,42,NA,0.04498175,NA,NA,NA,NA,NA,NA,28533,0,2010,33.8334195550957
54027,"West Virginia","Hampshire",23175,644.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,22849,0,53,35.9486248778445
54029,"West Virginia","Hancock",28810,88.36,37,2.46635306666667,0.043209875,8.095238,12.5949125,NA,NA,NA,NA,29002,0,450,326.052512449072
54031,"West Virginia","Hardy",13776,584.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,24127,0,397,23.5680558406898
54033,"West Virginia","Harrison",67256,416.63,31,NA,NA,7.27027,NA,NA,NA,NA,NA,32627,0,2404,161.428605717303
54035,"West Virginia","Jackson",28576,471.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,25479,0,107,60.591153895085
54037,"West Virginia","Jefferson",57146,211.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,35701,0,857,270.078926225247
54039,"West Virginia","Kanawha",178124,911.07,40,0.8334834,0.04133775,7.522303,NA,NA,4.682549,NA,0.2063385,39337,0,447,195.510773047076
54041,"West Virginia","Lewis",15907,389.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,26963,0,540,40.8091536468355
54043,"West Virginia","Lincoln",20409,438.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,21162,0,262,46.5310868425252
54045,"West Virginia","Logan",32019,455.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,27554,0,21,70.2741259355179
54047,"West Virginia","McDowell",17624,534.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,20344,0,273,32.9457509253374
54049,"West Virginia","Marion",56072,311.51,31,NA,NA,7.621212,NA,NA,NA,NA,NA,29849,0,203,180.000642033964
54051,"West Virginia","Marshall",30531,312.2,7,2.1674894,NA,9.224576,NA,NA,NA,NA,NA,28181,0,189,97.7930813581038
54053,"West Virginia","Mason",26516,444.84,3,2.02106325,NA,NA,NA,NA,NA,NA,NA,24254,0,186,59.6079489254563
54055,"West Virginia","Mercer",58758,420.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,27898,82614,79,139.663901499846
54057,"West Virginia","Mineral",26868,329.16,3,3.898327,NA,NA,NA,NA,NA,NA,NA,26868,0,179,81.6259569814072
54059,"West Virginia","Mingo",23424,423.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,25793,0,900,55.2896190341311
54061,"West Virginia","Monongalia",105612,365.91,36,1.4928406,0.04411275,7.198246,NA,NA,NA,NA,NA,33408,0,555,288.62835123391
54063,"West Virginia","Monroe",13275,473.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,22269,0,0,28.0252491133255
54065,"West Virginia","Morgan",17884,229.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,33788,10385,94,77.8614654534372
54067,"West Virginia","Nicholas",24496,654.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,26030,21341,386,37.4299029719612
54069,"West Virginia","Ohio",41411,108.86,41,NA,0.04461725,8.102542,NA,NA,NA,NA,NA,36328,0,1035,380.406026088554
54071,"West Virginia","Pendleton",6969,698.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,27366,0,113,9.98123773649762
54073,"West Virginia","Pleasants",7460,134.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,29757,0,61,55.4234769687964
54075,"West Virginia","Pocahontas",8247,941.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,26358,5301,30,8.75570655058923
54077,"West Virginia","Preston",33432,651.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,25753,0,350,51.319364494589
54079,"West Virginia","Putnam",56450,350.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,33505,0,1750,161.092403401632
54081,"West Virginia","Raleigh",73361,609.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,29658,0,709,120.386294266303
54083,"West Virginia","Randolph",28695,1040,NA,NA,NA,NA,NA,NA,NA,NA,NA,28217,0,57,27.5913461538462
54085,"West Virginia","Ritchie",9554,453.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,25815,0,8,21.0621458962545
54087,"West Virginia","Roane",13688,483.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,22104,0,26,28.2926829268293
54089,"West Virginia","Summers",12573,367.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,21273,0,265,34.1908465450194
54091,"West Virginia","Taylor",16695,175.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,23634,0,7,95.0199203187251
54093,"West Virginia","Tucker",6839,421.13,35,NA,0.04325625,NA,NA,NA,NA,NA,NA,25963,0,120,16.2396409659725
54095,"West Virginia","Tyler",8591,260.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,22732,4423,3,32.9523225039316
54097,"West Virginia","Upshur",24176,354.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,24507,0,0,68.1225168362028
54099,"West Virginia","Wayne",39402,512.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,24893,0,1036,76.9224762313804
54101,"West Virginia","Webster",8114,556.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,20870,0,70,14.5888021863426
54103,"West Virginia","Wetzel",15065,361.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,27472,21241,621,41.6862669138604
54105,"West Virginia","Wirt",5821,234.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,19165,0,0,24.7860336384927
54107,"West Virginia","Wood",83518,376.98,35,2.3202596,0.043177,7.771698,NA,NA,NA,NA,NA,29872,0,3737,221.544909544273
54109,"West Virginia","Wyoming",20394,501.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,24030,0,48,40.6376407293016
55001,"Wisconsin","Adams",20220,688.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,27162,0,2853,29.36520615188
55003,"Wisconsin","Ashland",15562,2294.11,34,NA,0.03624225,4.9912362,NA,NA,NA,NA,NA,28512,0,1679,6.78345850896426
55005,"Wisconsin","Barron",45244,890.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,29003,0,6668,50.8313859428366
55007,"Wisconsin","Bayfield",15036,2041.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,28604,0,6097,7.36427084608791
55009,"Wisconsin","Brown",264542,615.47,35,0.3932724,0.0389015,7.3219938,NA,NA,NA,NA,NA,36242,0,47786,429.821112320665
55011,"Wisconsin","Buffalo",13031,709.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,35409,0,446,18.3630906246917
55013,"Wisconsin","Burnett",15414,880.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,27404,1,4408,17.5071555131525
55015,"Wisconsin","Calumet",50089,397.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,37793,0,4438,126.149700297184
55017,"Wisconsin","Chippewa",64658,1041.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,29267,0,12696,62.0899592840132
55019,"Wisconsin","Clark",34774,1219.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,26228,0,9040,28.5233853372049
55021,"Wisconsin","Columbia",57532,795.78,37,NA,0.04015,NA,NA,NA,NA,NA,NA,37230,0,3773,72.2963633164945
55023,"Wisconsin","Crawford",16131,599.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,26415,0,1032,26.9168516077358
55025,"Wisconsin","Dane",546695,1238.43,38,0.1448874,0.04046075,8.27400771428571,15.3079735,NA,NA,NA,NA,43617,0,36354,441.441987031968
55027,"Wisconsin","Dodge",87839,907.08,40,0.2125032,0.03895,7.35702633333333,9.669697,NA,0.177311,NA,0.125489,30751,0,9868,96.8371036733254
55029,"Wisconsin","Door",27668,2369.94,35,NA,0.0386185,NA,NA,NA,NA,NA,NA,39470,0,6671,11.6745571617847
55031,"Wisconsin","Douglas",43150,1480.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,27899,0,10763,29.1548144294372
55033,"Wisconsin","Dunn",45368,863.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,27588,4,2134,52.511690356035
55035,"Wisconsin","Eau Claire",104646,645.31,34,NA,0.03736875,7.6860088,14.2283715,NA,NA,NA,NA,32837,0,21547,162.16392121616
55037,"Wisconsin","Florence",4295,497.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,29364,0,1515,8.63281878115453
55039,"Wisconsin","Fond du Lac",103403,765.87,36,NA,0.039737,NA,NA,NA,NA,NA,NA,35089,0,36419,135.013775183778
55041,"Wisconsin","Forest",9004,1046.49,35,0.4015618,0.03692725,5.4210866,NA,NA,NA,NA,NA,24823,0,804,8.60400003822301
55043,"Wisconsin","Grant",51439,1183.44,29,NA,NA,8.408777,NA,NA,NA,NA,NA,28299,0,10241,43.4656594335159
55045,"Wisconsin","Green",36960,584.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,33786,0,4380,63.2205535219459
55047,"Wisconsin","Green Lake",18913,380.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,33356,0,3595,49.7108763076276
55049,"Wisconsin","Iowa",23678,768.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,33610,0,682,30.8243074359508
55051,"Wisconsin","Iron",5687,919.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,26176,0,2209,6.18629594578425
55053,"Wisconsin","Jackson",20643,1000.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,28986,0,7057,20.6413486921046
55055,"Wisconsin","Jefferson",84769,582.8,37,NA,0.0416705,NA,NA,NA,NA,NA,NA,33649,0,20182,145.451269732327
55057,"Wisconsin","Juneau",26687,804.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,25031,0,1301,33.1837059511079
55059,"Wisconsin","Kenosha",169561,754.36,40,NA,0.043365875,7.397976,NA,NA,NA,NA,NA,33025,0,26281,224.774643406331
55061,"Wisconsin","Kewaunee",20434,1084.61,36,NA,0.03919925,NA,NA,NA,NA,NA,NA,32751,2312,5135,18.8399516877034
55063,"Wisconsin","La Crosse",118016,479.96,35,NA,0.0397395,7.619056,NA,NA,NA,NA,NA,32853,0,10705,245.887157263105
55065,"Wisconsin","Lafayette",16665,634.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,28468,5957,1201,26.2598090195708
55067,"Wisconsin","Langlade",19189,887.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,28727,0,2723,21.6104510389098
55069,"Wisconsin","Lincoln",27593,906.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,29563,0,5640,30.4232775064225
55071,"Wisconsin","Manitowoc",78981,1493.85,36,NA,0.03977875,NA,NA,2.345601,-0.165858,NA,NA,33222,0,8529,52.8707701576464
55073,"Wisconsin","Marathon",135692,1576.24,34,NA,0.03814875,NA,NA,NA,NA,NA,NA,35169,49286,13019,86.0858752474243
55075,"Wisconsin","Marinette",40350,1550.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,29140,0,18401,26.0278920955195
55077,"Wisconsin","Marquette",15574,464.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,27000,0,3133,33.531412823494
55078,"Wisconsin","Menominee",4556,365.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,20638,0,1173,12.4815078625829
55079,"Wisconsin","Milwaukee",945726,1189.8,42,0.30084,0.0390084166666667,8.02967183333333,15.2816601666667,16.523326,1.9486955,12.875037,0.301963,35852,127492,167438,794.861321230459
55081,"Wisconsin","Monroe",46253,908.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,28211,0,3920,50.9130736292888
55083,"Wisconsin","Oconto",37930,1149.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,29802,0,7666,33.0061435110253
55085,"Wisconsin","Oneida",35595,1236.11,0,0.767155,NA,NA,NA,NA,NA,NA,NA,34252,0,2752,28.7959809402076
55087,"Wisconsin","Outagamie",187885,644.46,37,0.9941784,0.03899225,8.0542612,NA,NA,NA,NA,NA,36687,0,25779,291.538652515284
55089,"Wisconsin","Ozaukee",89221,1116.3,37,NA,0.0413885,6.9110846,NA,NA,NA,NA,NA,60059,0,12156,79.9256472274478
55091,"Wisconsin","Pepin",7287,248.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,29940,0,2039,29.3003618817853
55093,"Wisconsin","Pierce",42754,591.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,31609,0,8607,72.2659815422061
55095,"Wisconsin","Polk",43783,956.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,28674,0,9193,45.7823136365062
55097,"Wisconsin","Portage",70772,822.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,32450,0,23118,86.0115213533944
55099,"Wisconsin","Price",13351,1278.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,29468,0,1108,10.4421345722174
55101,"Wisconsin","Racine",196311,791.98,39,NA,0.044038,NA,NA,NA,NA,NA,NA,35763,0,30634,247.873683678881
55103,"Wisconsin","Richland",17252,589.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,26354,0,5807,29.2679616591738
55105,"Wisconsin","Rock",163354,726.26,38,NA,0.04222725,NA,NA,NA,NA,NA,NA,30891,0,37697,224.924958004021
55107,"Wisconsin","Rusk",14178,930.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,23843,9374,3221,15.2294405774684
55109,"Wisconsin","St. Croix",90687,735.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,36543,0,16873,123.241149690834
55111,"Wisconsin","Sauk",64442,848.51,35,NA,0.0397785,6.56310593333333,9.607572,NA,NA,NA,NA,34709,0,18053,75.9472487065562
55113,"Wisconsin","Sawyer",16558,1350.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,30381,0,3340,12.2611889458251
55115,"Wisconsin","Shawano",40899,909.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,29111,0,5235,44.9741035199419
55117,"Wisconsin","Sheboygan",115340,1271.07,38,NA,0.040045625,NA,NA,NA,NA,NA,NA,37736,0,23521,90.7424453413266
55119,"Wisconsin","Taylor",20343,984.58,35,NA,0.037117,6.385165,NA,NA,NA,NA,NA,26712,0,1340,20.6616019013183
55121,"Wisconsin","Trempealeau",29649,742.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,29775,0,4890,39.9555286031939
55123,"Wisconsin","Vernon",30822,816.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,25128,0,1140,37.748928352725
55125,"Wisconsin","Vilas",22195,1017.92,29,NA,0.03632175,4.9449134,NA,NA,NA,NA,NA,31635,0,2223,21.8042675259352
55127,"Wisconsin","Walworth",103868,576.55,37,NA,0.04193075,NA,NA,NA,NA,NA,NA,32239,0,17457,180.15436649033
55129,"Wisconsin","Washburn",15720,853.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,26006,0,1090,18.426265633608
55131,"Wisconsin","Washington",136034,435.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,41369,0,19916,312.061846210314
55133,"Wisconsin","Waukesha",404198,580.52,40,NA,0.0400685,8.88750877777778,17.13344,NA,NA,NA,NA,52665,0,33537,696.268862399228
55135,"Wisconsin","Waupaca",50990,765.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,33439,19,4660,66.6205022341843
55137,"Wisconsin","Waushara",24443,637.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,26298,0,1617,38.3455697791165
55139,"Wisconsin","Winnebago",171907,578.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,36600,2,30047,297.031533477322
55141,"Wisconsin","Wood",72999,809.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,36028,0,20257,90.176773603785
56001,"Wyoming","Albany",38880,4309.03,47,NA,0.052676,3.7100565,12.9181739,NA,NA,NA,NA,34983,43385,789,9.022912349183
56003,"Wyoming","Big Horn",11790,3159.1,36,NA,0.04211775,NA,NA,NA,NA,NA,NA,28519,10483,298,3.73207559114938
56005,"Wyoming","Campbell",46341,4801.69,40,NA,0.04173175,2.97670065,12.2362426888889,5.19360475,0.93646,3.6611575,NA,47151,55577,1157,9.65097705182967
56007,"Wyoming","Carbon",14800,7964.44,43,0.16236625,0.049561,NA,NA,3.9917765,-0.146973,0.851466,NA,40123,14336,858,1.85825996554686
56009,"Wyoming","Converse",13822,4265.29,41,1.44818475,0.04631975,2.2549262,15.1738625,4.41006,0.240466,2.264665,0.0717835,42602,9742,1228,3.2405768423718
56011,"Wyoming","Crook",7584,2870.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,43462,4610,320,2.64194718195784
56013,"Wyoming","Fremont",39261,9266.21,45,3.42885925,0.04914625,4.28072722222222,8.8601125,0.8704265,0.048069,0.5942795,NA,35512,0,1392,4.23700736331251
56015,"Wyoming","Goshen",13211,2232.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,32906,0,417,5.91808485380615
56017,"Wyoming","Hot Springs",4413,2006.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,39168,7818,129,2.19954942382073
56019,"Wyoming","Johnson",8445,4174.86,40,NA,0.045522,NA,7.334473,1.2249835,-0.125524,0.624607,NA,40462,9711,477,2.02282232218565
56021,"Wyoming","Laramie",99500,2687.82,43,0.7787383,0.045610625,3.33941918421053,13.2913918571429,6.40496975,0.332802333333333,3.4831295,0.1471305,43351,78580,2119,37.0188479883326
56023,"Wyoming","Lincoln",19830,4089.23,12,NA,NA,NA,10.665751,NA,NA,NA,NA,40373,7778,499,4.84932371130995
56025,"Wyoming","Natrona",79858,5375.91,42,1.6475702,0.046513,3.27569069230769,10.1666666666667,8.0491785,1.490228,5.9552645,NA,52543,120,3160,14.8547873755327
56027,"Wyoming","Niobrara",2356,2627.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,35128,192,47,0.896502650314499
56029,"Wyoming","Park",29194,6968.85,38,0.0904292,0.042236,2.812122,9.988873,3.8447365,0.480026,2.446786,NA,44060,31121,278,4.18921342832749
56031,"Wyoming","Platte",8393,2111.02,14,NA,NA,NA,19.91986525,NA,NA,NA,NA,34480,0,373,3.97580316624191
56033,"Wyoming","Sheridan",30485,2527.14,39,NA,0.0454115,5.113099,10.00773175,NA,NA,NA,NA,50669,25318,2039,12.0630435986926
56035,"Wyoming","Sublette",9831,4935.97,46,NA,0.050053175,2.77575,6.9990485,2.4481651,0.1716055,1.5068572,NA,61411,0,2055,1.99170578427341
56037,"Wyoming","Sweetwater",42343,10491.73,46,0.86510496,0.0503044,4.472359,11.0435302777778,13.966477875,1.83246875,10.58470175,NA,46195,26383,15225,4.03584537535754
56039,"Wyoming","Teton",23464,4221.96,43,0.0632152,0.0465753333333333,2.88984938888889,9.20307025,2.8377415,0.742291,2.1728885,0.1209495,132728,41531,616,5.55760831462165
56041,"Wyoming","Uinta",20226,2087.66,44,NA,0.05013575,NA,7.24378375,3.685592,0.365623,2.424939,NA,42621,0,863,9.68835921558108
56043,"Wyoming","Washakie",7805,2242.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,40781,100,315,3.47994738836748
56045,"Wyoming","Weston",6927,2400.13,40,0.9124106,0.04630775,NA,NA,NA,NA,NA,NA,41992,11180,157,2.88609366992621
80001,"Alabama","Out of AL",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80002,"Alaska","Out of AK",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80004,"Arizona","Out of AZ",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80005,"Arkansas","Out of AR",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80006,"California","Out of CA",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80008,"Colorado","Out of CO",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80009,"Connecticut","Out of CT",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80010,"Delaware","Out of DE",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80011,"District of Columbia","Out of DC",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80012,"Florida","Out of FL",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80013,"Georgia","Out of GA",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80015,"Hawaii","Out of HI",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80016,"Idaho","Out of ID",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80017,"Illinois","Out of IL",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80018,"Indiana","Out of IN",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80019,"Iowa","Out of IA",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80020,"Kansas","Out of KS",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80021,"Kentucky","Out of KY",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80022,"Louisiana","Out of LA",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80023,"Maine","Out of ME",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80024,"Maryland","Out of MD",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80025,"Massachusetts","Out of MA",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80026,"Michigan","Out of MI",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80027,"Minnesota","Out of MN",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80028,"Mississippi","Out of MS",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80029,"Missouri","Out of MO",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80030,"Montana","Out of MT",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80031,"Nebraska","Out of NE",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80032,"Nevada","Out of NV",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80033,"New Hampshire","Out of NH",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80034,"New Jersey","Out of NJ",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80035,"New Mexico","Out of NM",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80036,"New York","Out of NY",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80037,"North Carolina","Out of NC",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80038,"North Dakota","Out of ND",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80039,"Ohio","Out of OH",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80040,"Oklahoma","Out of OK",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80041,"Oregon","Out of OR",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80042,"Pennsylvania","Out of PA",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80044,"Rhode Island","Out of RI",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80045,"South Carolina","Out of SC",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
